,date,team,opponent,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
380,2021-11-20,Leicester City,Chelsea,KasperSchmeichel,ÇaglarSöyüncü,JonnyEvans,DanielAmartey,TimothyCastagne,WilfredNdidi,MarcAlbrighton,BoubakarySoumaré,HarveyBarnes,JamieVardy,AdemolaLookman,ÉdouardMendy,TrevohChalobah,AntonioRüdiger,ThiagoSilva,N'GoloKanté,Jorginho,ReeceJames,BenChilwell,CallumHudson-Odoi,MasonMount,KaiHavertz
381,2021-11-20,Liverpool,Arsenal,Alisson,JoëlMatip,KonstantinosTsimikas,TrentAlexander-Arnold,VirgilvanDijk,Thiago,Fabinho,AlexOxlade-Chamberlain,SadioMané,DiogoJota,MohamedSalah,AaronRamsdale,BenWhite,NunoTavares,GabrielMagalhães,TakehiroTomiyasu,BukayoSaka,AlbertSambiLokonga,EmileSmithRowe,ThomasPartey,AlexandreLacazette,Pierre-EmerickAubameyang
382,2021-11-21,Manchester City,Everton,Ederson,JohnStones,AymericLaporte,KyleWalker,JoãoCancelo,IlkayGündogan,Rodri,BernardoSilva,ColePalmer,PhilFoden,RaheemSterling,JordanPickford,MichaelKeane,BenGodfrey,LucasDigne,SéamusColeman,FabianDelph,Allan,AnthonyGordon,DemaraiGray,Richarlison,AndrosTownsend
383,2021-11-20,Newcastle United,Brentford,KarlDarlow,FabianSchär,JamaalLascelles,CiaranClark,JacobMurphy,JoeWillock,MattRitchie,JonjoShelvey,AllanSaint-Maximin,CallumWilson,Joelinton,ÁlvaroFernández,PontusJansson,MadsRoerslev,EthanPinnock,SergiCanós,ChristianNørgaard,SamanGhoddos,VitalyJanelt,RicoHenry,IvanToney,BryanMbeumo
384,2021-11-20,Norwich City,Southampton,TimKrul,MaxAarons,GrantHanley,BenGibson,BrandonWilliams,BillyGilmour,MathiasNormann,KennyMcLean,ToddCantwell,MilotRashica,TeemuPukki,AlexMcCarthy,TinoLivramento,KyleWalker-Peters,JanBednarek,MohammedSalisu,IbrahimaDiallo,MohamedElyounoussi,JamesWard-Prowse,OriolRomeu,AdamArmstrong,ChéAdams
385,2021-11-21,Tottenham Hotspur,Leeds United,HugoLloris,JaphetTanganga,BenDavies,EricDier,Pierre-EmileHøjbjerg,HarryWinks,SergioReguilón,EmersonRoyal,SonHeung-Min,LucasMoura,HarryKane,IllanMeslier,KalvinPhillips,LiamCooper,DiegoLlorente,StuartDallas,PascalStruijk,AdamForshaw,MateuszKlich,DanJames,JackHarrison,JoeGelhardt
386,2021-11-20,Watford,Manchester United,BenFoster,NicolasNkoulou,KikoFemenía,CraigCathcart,AdamMasina,IsmaïlaSarr,ImrânLouza,EmmanuelDennis,TomCleverley,MoussaSissoko,JoshuaKing,DaviddeGea,HarryMaguire,AaronWan-Bissaka,VictorLindelöf,LukeShaw,BrunoFernandes,NemanjaMatic,MarcusRashford,JadonSancho,ScottMcTominay,CristianoRonaldo
387,2021-11-20,Wolverhampton Wanderers,West Ham United,JoséSá,RomainSaïss,ConorCoady,MaximilianKilman,RayanAït-Nouri,JoãoMoutinho,RúbenNeves,NélsonSemedo,RaúlJiménez,DanielPodence,HwangHee-Chan,LukaszFabianski,KurtZouma,CraigDawson,AaronCresswell,BenJohnson,DeclanRice,TomásSoucek,SaïdBenrahma,PabloFornals,JarrodBowen,MichailAntonio
388,2021-11-27,Arsenal,Newcastle United,AaronRamsdale,NunoTavares,GabrielMagalhães,BenWhite,TakehiroTomiyasu,ThomasPartey,AlbertSambiLokonga,EmileSmithRowe,BukayoSaka,Pierre-EmerickAubameyang,MartinØdegaard,MartinDúbravka,FabianSchär,JamaalLascelles,MattRitchie,EmilKrafth,JonjoShelvey,AllanSaint-Maximin,RyanFraser,JoeWillock,Joelinton,CallumWilson
389,2021-11-28,Brentford,Everton,ÁlvaroFernández,PontusJansson,CharlieGoode,EthanPinnock,SergiCanós,ChristianNørgaard,VitalyJanelt,FrankOnyeka,RicoHenry,IvanToney,BryanMbeumo,JordanPickford,BenGodfrey,SéamusColeman,MichaelKeane,LucasDigne,AbdoulayeDoucouré,AnthonyGordon,AndrosTownsend,Allan,SalomónRondón,AlexIwobi
390,2021-11-27,Brighton & Hove Albion,Leeds United,RobertSánchez,LewisDunk,JoëlVeltman,AdamWebster,MarcCucurella,YvesBissouma,JakubModer,TariqLamptey,PascalGroß,LeandroTrossard,NealMaupay,IllanMeslier,KalvinPhillips,LiamCooper,DiegoLlorente,JuniorFirpo,Raphinha,StuartDallas,JackHarrison,Rodrigo,AdamForshaw,DanJames
391,2022-02-23,Burnley,Tottenham Hotspur,NickPope,ConnorRoberts,BenMee,ErikPieters,JamesTarkowski,DwightMcNeil,JoshBrownhill,AaronLennon,JackCork,JayRodríguez,WoutWeghorst,HugoLloris,BenDavies,EricDier,CristianRomero,Pierre-EmileHøjbjerg,RyanSessegnon,EmersonRoyal,RodrigoBentancur,SonHeung-Min,HarryKane,DejanKulusevski
392,2021-11-28,Chelsea,Manchester United,ÉdouardMendy,TrevohChalobah,AntonioRüdiger,ThiagoSilva,Jorginho,MarcosAlonso,RubenLoftus-Cheek,ReeceJames,CallumHudson-Odoi,TimoWerner,HakimZiyech,DaviddeGea,EricBailly,VictorLindelöf,AaronWan-Bissaka,AlexTelles,ScottMcTominay,NemanjaMatic,Fred,BrunoFernandes,JadonSancho,MarcusRashford
393,2021-11-27,Crystal Palace,Aston Villa,VicenteGuaita,MarcGuéhi,JamesTomkins,JoelWard,TyrickMitchell,LukaMilivojevic,MichaelOlise,CheikhouKouyaté,WilfriedZaha,ConorGallagher,ChristianBenteke,EmilianoMartínez,EzriKonsa,TyroneMings,MattyCash,MattTargett,JacobRamsey,MarvelousNakamba,JohnMcGinn,LeonBailey,OllieWatkins,AshleyYoung
394,2021-11-28,Leicester City,Watford,KasperSchmeichel,ÇaglarSöyüncü,TimothyCastagne,JonnyEvans,LukeThomas,WilfredNdidi,AdemolaLookman,HarveyBarnes,JamesMaddison,BoubakarySoumaré,JamieVardy,DanielBachmann,WilliamTroost-Ekong,KikoFemenía,CraigCathcart,AdamMasina,TomCleverley,CuchoHernández,ImrânLouza,MoussaSissoko,JoshuaKing,EmmanuelDennis
395,2021-11-27,Liverpool,Southampton,Alisson,VirgilvanDijk,TrentAlexander-Arnold,AndrewRobertson,IbrahimaKonaté,Fabinho,JordanHenderson,Thiago,MohamedSalah,DiogoJota,SadioMané,AlexMcCarthy,JanBednarek,MohammedSalisu,Lyanco,TinoLivramento,JamesWard-Prowse,RomainPerraud,OriolRomeu,ChéAdams,AdamArmstrong,ArmandoBroja
396,2021-11-28,Manchester City,West Ham United,Ederson,KyleWalker,AymericLaporte,RúbenDias,JoãoCancelo,Rodri,BernardoSilva,IlkayGündogan,GabrielJesus,RaheemSterling,RiyadMahrez,LukaszFabianski,BenJohnson,KurtZouma,CraigDawson,AaronCresswell,DeclanRice,ArthurMasuaku,PabloFornals,SaïdBenrahma,TomásSoucek,MichailAntonio
397,2021-11-27,Norwich City,Wolverhampton Wanderers,TimKrul,MaxAarons,GrantHanley,BrandonWilliams,BenGibson,BillyGilmour,MathiasNormann,KennyMcLean,JoshSargent,MilotRashica,TeemuPukki,JoséSá,RomainSaïss,ConorCoady,MaximilianKilman,NélsonSemedo,JoãoMoutinho,RayanAït-Nouri,RúbenNeves,Trincão,HwangHee-Chan,RaúlJiménez
398,2021-12-01,Aston Villa,Manchester City,EmilianoMartínez,EzriKonsa,TyroneMings,MattTargett,MattyCash,MarvelousNakamba,JohnMcGinn,DouglasLuiz,LeonBailey,OllieWatkins,EmilianoBuendía,Ederson,NathanAké,OleksandrZinchenko,RúbenDias,JoãoCancelo,RiyadMahrez,BernardoSilva,Fernandinho,Rodri,RaheemSterling,GabrielJesus
399,2021-12-01,Everton,Liverpool,JordanPickford,MichaelKeane,BenGodfrey,LucasDigne,SéamusColeman,AndrosTownsend,AbdoulayeDoucouré,Allan,DemaraiGray,SalomónRondón,Richarlison,Alisson,VirgilvanDijk,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,Fabinho,JordanHenderson,Thiago,MohamedSalah,DiogoJota,SadioMané
400,2021-11-30,Leeds United,Crystal Palace,IllanMeslier,StuartDallas,PascalStruijk,LiamCooper,DiegoLlorente,DanJames,KalvinPhillips,Raphinha,AdamForshaw,MateuszKlich,TylerRoberts,VicenteGuaita,JamesTomkins,JoelWard,MarcGuéhi,TyrickMitchell,CheikhouKouyaté,JeffreySchlupp,ConorGallagher,WilfriedZaha,JordanAyew,OdsonneÉdouard
401,2021-12-02,Manchester United,Arsenal,DaviddeGea,HarryMaguire,VictorLindelöf,DiogoDalot,AlexTelles,ScottMcTominay,BrunoFernandes,JadonSancho,Fred,MarcusRashford,CristianoRonaldo,AaronRamsdale,BenWhite,NunoTavares,GabrielMagalhães,TakehiroTomiyasu,MohamedElneny,GabrielMartinelli,EmileSmithRowe,ThomasPartey,MartinØdegaard,Pierre-EmerickAubameyang
402,2021-12-01,Watford,Chelsea,DanielBachmann,AdamMasina,CraigCathcart,KikoFemenía,WilliamTroost-Ekong,MoussaSissoko,ImrânLouza,TomCleverley,JoãoPedro,EmmanuelDennis,JoshuaKing,ÉdouardMendy,AndreasChristensen,TrevohChalobah,AntonioRüdiger,CésarAzpilicueta,SaúlÑíguez,RubenLoftus-Cheek,MarcosAlonso,MasonMount,ChristianPulisic,KaiHavertz
403,2021-12-01,West Ham United,Brighton & Hove Albion,LukaszFabianski,KurtZouma,VladimírCoufal,CraigDawson,BenJohnson,DeclanRice,TomásSoucek,SaïdBenrahma,PabloFornals,JarrodBowen,MichailAntonio,RobertSánchez,JoëlVeltman,AdamWebster,LewisDunk,MarcCucurella,JeremySarmiento,LeandroTrossard,JakubModer,AdamLallana,YvesBissouma,NealMaupay
404,2021-12-01,Wolverhampton Wanderers,Burnley,JoséSá,RomainSaïss,MaximilianKilman,ConorCoady,RayanAït-Nouri,NélsonSemedo,LeanderDendoncker,JoãoMoutinho,AdamaTraoré,HwangHee-Chan,RaúlJiménez,NickPope,BenMee,MatthewLowton,NathanCollins,CharlieTaylor,DwightMcNeil,JoshBrownhill,JóhannGudmundsson,JackCork,MaxwelCornet,ChrisWood
405,2021-11-30,Newcastle United,Norwich City,MartinDúbravka,FabianSchär,CiaranClark,JamalLewis,JavierManquillo,JonjoShelvey,AllanSaint-Maximin,JoeWillock,RyanFraser,Joelinton,CallumWilson,TimKrul,MaxAarons,GrantHanley,BrandonWilliams,BenGibson,BillyGilmour,ChristosTzolis,KennyMcLean,LukasRupp,JoshSargent,TeemuPukki
406,2021-12-01,Southampton,Leicester City,AlexMcCarthy,TinoLivramento,MohammedSalisu,JanBednarek,KyleWalker-Peters,NathanTella,OriolRomeu,NathanRedmond,JamesWard-Prowse,AdamArmstrong,ChéAdams,KasperSchmeichel,JonnyEvans,TimothyCastagne,ÇaglarSöyüncü,LukeThomas,BoubakarySoumaré,JamesMaddison,HarveyBarnes,WilfredNdidi,AdemolaLookman,JamieVardy
407,2021-12-02,Tottenham Hotspur,Brentford,HugoLloris,DavinsonSánchez,BenDavies,EricDier,Pierre-EmileHøjbjerg,OliverSkipp,SergioReguilón,EmersonRoyal,SonHeung-Min,LucasMoura,HarryKane,ÁlvaroFernández,CharlieGoode,PontusJansson,EthanPinnock,ChristianNørgaard,FrankOnyeka,SergiCanós,RicoHenry,VitalyJanelt,BryanMbeumo,IvanToney
408,2021-12-05,Aston Villa,Leicester City,EmilianoMartínez,EzriKonsa,AshleyYoung,TyroneMings,MattyCash,MarvelousNakamba,JohnMcGinn,DouglasLuiz,OllieWatkins,JacobRamsey,EmilianoBuendía,KasperSchmeichel,ÇaglarSöyüncü,TimothyCastagne,JonnyEvans,LukeThomas,HarveyBarnes,WilfredNdidi,JamesMaddison,AdemolaLookman,KiernanDewsbury-Hall,PatsonDaka
409,2021-12-06,Everton,Arsenal,JordanPickford,MichaelKeane,BenGodfrey,YerryMina,SéamusColeman,AbdoulayeDoucouré,Allan,AnthonyGordon,DemaraiGray,Richarlison,AndrosTownsend,AaronRamsdale,TakehiroTomiyasu,BenWhite,GabrielMagalhães,KieranTierney,GranitXhaka,BukayoSaka,ThomasPartey,GabrielMartinelli,MartinØdegaard,AlexandreLacazette
410,2021-12-05,Leeds United,Brentford,IllanMeslier,DiegoLlorente,LukeAyling,LiamCooper,JuniorFirpo,AdamForshaw,KalvinPhillips,StuartDallas,Raphinha,DanJames,TylerRoberts,ÁlvaroFernández,PontusJansson,CharlieGoode,EthanPinnock,ChristianNørgaard,ShandonBaptiste,VitalyJanelt,RicoHenry,MadsRoerslev,SergiCanós,BryanMbeumo
411,2021-12-05,Manchester United,Crystal Palace,DaviddeGea,HarryMaguire,DiogoDalot,VictorLindelöf,AlexTelles,BrunoFernandes,JadonSancho,ScottMcTominay,Fred,MarcusRashford,CristianoRonaldo,VicenteGuaita,JamesTomkins,NathanielClyne,MarcGuéhi,TyrickMitchell,CheikhouKouyaté,JeffreySchlupp,ConorGallagher,JordanAyew,WilfriedZaha,ChristianBenteke
412,2021-12-04,Newcastle United,Burnley,MartinDúbravka,FabianSchär,JamaalLascelles,JamalLewis,JavierManquillo,MiguelAlmirón,JoeWillock,JonjoShelvey,AllanSaint-Maximin,CallumWilson,Joelinton,NickPope,MatthewLowton,NathanCollins,JamesTarkowski,CharlieTaylor,AshleyWestwood,DwightMcNeil,JóhannGudmundsson,JoshBrownhill,MaxwelCornet,ChrisWood
413,2021-12-04,Southampton,Brighton & Hove Albion,AlexMcCarthy,TinoLivramento,MohammedSalisu,Lyanco,KyleWalker-Peters,NathanRedmond,JamesWard-Prowse,OriolRomeu,NathanTella,ChéAdams,ArmandoBroja,RobertSánchez,JoëlVeltman,ShaneDuffy,DanBurn,YvesBissouma,TariqLamptey,PascalGroß,EnockMwepu,MarcCucurella,NealMaupay,LeandroTrossard
414,2021-12-05,Tottenham Hotspur,Norwich City,HugoLloris,DavinsonSánchez,BenDavies,EricDier,Pierre-EmileHøjbjerg,OliverSkipp,JaphetTanganga,SergioReguilón,SonHeung-Min,LucasMoura,HarryKane,TimKrul,AndrewOmobamidele,MaxAarons,BrandonWilliams,BenGibson,GrantHanley,BillyGilmour,KennyMcLean,PierreLees-Melou,TeemuPukki,AdamIdah
415,2021-12-04,Watford,Manchester City,DanielBachmann,DannyRose,CraigCathcart,KikoFemenía,WilliamTroost-Ekong,MoussaSissoko,ImrânLouza,EmmanuelDennis,TomCleverley,JoãoPedro,JoshuaKing,Ederson,JoãoCancelo,AymericLaporte,KyleWalker,RúbenDias,IlkayGündogan,Rodri,BernardoSilva,JackGrealish,PhilFoden,RaheemSterling
416,2021-12-04,West Ham United,Chelsea,LukaszFabianski,CraigDawson,KurtZouma,IssaDiop,TomásSoucek,DeclanRice,VladimírCoufal,BenJohnson,MichailAntonio,JarrodBowen,ManuelLanzini,ÉdouardMendy,AndreasChristensen,AntonioRüdiger,ThiagoSilva,Jorginho,MarcosAlonso,RubenLoftus-Cheek,ReeceJames,MasonMount,HakimZiyech,KaiHavertz
417,2021-12-04,Wolverhampton Wanderers,Liverpool,JoséSá,RomainSaïss,ConorCoady,MaximilianKilman,LeanderDendoncker,RayanAït-Nouri,RúbenNeves,NélsonSemedo,RaúlJiménez,HwangHee-Chan,AdamaTraoré,Alisson,JoëlMatip,AndrewRobertson,TrentAlexander-Arnold,VirgilvanDijk,Thiago,Fabinho,JordanHenderson,SadioMané,DiogoJota,MohamedSalah
418,2021-12-11,Arsenal,Southampton,AaronRamsdale,GabrielMagalhães,TakehiroTomiyasu,BenWhite,KieranTierney,GranitXhaka,ThomasPartey,BukayoSaka,GabrielMartinelli,MartinØdegaard,AlexandreLacazette,WillyCaballero,JanBednarek,TinoLivramento,JackStephens,KyleWalker-Peters,NathanRedmond,JamesWard-Prowse,IbrahimaDiallo,NathanTella,AdamArmstrong,ArmandoBroja
419,2021-12-10,Brentford,Watford,ÁlvaroFernández,PontusJansson,VitalyJanelt,CharlieGoode,MathiasJensen,ChristianNørgaard,ShandonBaptiste,MadsRoerslev,RicoHenry,BryanMbeumo,YoaneWissa,DanielBachmann,JeremyNgakia,CraigCathcart,KikoFemenía,WilliamTroost-Ekong,MoussaSissoko,TomCleverley,JurajKucka,JoshuaKing,CuchoHernández,EmmanuelDennis
420,2022-03-16,Brighton & Hove Albion,Tottenham Hotspur,RobertSánchez,LewisDunk,MarcCucurella,ShaneDuffy,JoëlVeltman,PascalGroß,LeandroTrossard,SollyMarch,AlexisMacAllister,YvesBissouma,NealMaupay,HugoLloris,EricDier,BenDavies,CristianRomero,SergioReguilón,MattDoherty,Pierre-EmileHøjbjerg,RodrigoBentancur,HarryKane,DejanKulusevski,SonHeung-Min
421,2021-12-12,Burnley,West Ham United,NickPope,MatthewLowton,BenMee,JamesTarkowski,CharlieTaylor,JóhannGudmundsson,JackCork,AshleyWestwood,DwightMcNeil,JayRodríguez,ChrisWood,LukaszFabianski,ArthurMasuaku,IssaDiop,VladimírCoufal,CraigDawson,JarrodBowen,DeclanRice,SaïdBenrahma,TomásSoucek,ManuelLanzini,MichailAntonio
422,2021-12-11,Chelsea,Leeds United,ÉdouardMendy,CésarAzpilicueta,ThiagoSilva,AntonioRüdiger,ReeceJames,MarcosAlonso,RubenLoftus-Cheek,Jorginho,TimoWerner,KaiHavertz,MasonMount,IllanMeslier,JuniorFirpo,DiegoLlorente,StuartDallas,LukeAyling,TylerRoberts,JackHarrison,JamieShackleton,AdamForshaw,Raphinha,DanJames
423,2021-12-12,Crystal Palace,Everton,VicenteGuaita,MarcGuéhi,JamesTomkins,JoelWard,TyrickMitchell,WillHughes,CheikhouKouyaté,ConorGallagher,JordanAyew,OdsonneÉdouard,WilfriedZaha,JordanPickford,BenGodfrey,SéamusColeman,MichaelKeane,MasonHolgate,AbdoulayeDoucouré,FabianDelph,AndréGomes,DemaraiGray,AndrosTownsend,Richarlison
424,2021-12-12,Leicester City,Newcastle United,KasperSchmeichel,JonnyEvans,LukeThomas,TimothyCastagne,ÇaglarSöyüncü,KiernanDewsbury-Hall,JamesMaddison,YouriTielemans,HarveyBarnes,WilfredNdidi,PatsonDaka,MartinDúbravka,FabianSchär,JamaalLascelles,JamalLewis,JavierManquillo,JonjoShelvey,MiguelAlmirón,AllanSaint-Maximin,JoeWillock,Joelinton,CallumWilson
425,2021-12-11,Liverpool,Aston Villa,Alisson,TrentAlexander-Arnold,AndrewRobertson,VirgilvanDijk,JoëlMatip,JordanHenderson,Thiago,Fabinho,AlexOxlade-Chamberlain,MohamedSalah,SadioMané,EmilianoMartínez,MattyCash,MattTargett,TyroneMings,EzriKonsa,DouglasLuiz,MarvelousNakamba,JohnMcGinn,OllieWatkins,JacobRamsey,AshleyYoung
426,2021-12-11,Manchester City,Wolverhampton Wanderers,Ederson,OleksandrZinchenko,AymericLaporte,JoãoCancelo,RúbenDias,Rodri,BernardoSilva,IlkayGündogan,GabrielJesus,JackGrealish,RaheemSterling,JoséSá,RomainSaïss,ConorCoady,MaximilianKilman,NélsonSemedo,JoãoMoutinho,RayanAït-Nouri,RúbenNeves,LeanderDendoncker,AdamaTraoré,RaúlJiménez
427,2021-12-11,Norwich City,Manchester United,TimKrul,MaxAarons,GrantHanley,OzanKabak,DimitrisGiannoulis,BillyGilmour,KennyMcLean,LukasRupp,PrzemyslawPlacheta,JoshSargent,TeemuPukki,DaviddeGea,HarryMaguire,VictorLindelöf,AlexTelles,DiogoDalot,BrunoFernandes,JadonSancho,Fred,ScottMcTominay,MarcusRashford,CristianoRonaldo
428,2021-12-15,Arsenal,West Ham United,AaronRamsdale,GabrielMagalhães,TakehiroTomiyasu,BenWhite,KieranTierney,GranitXhaka,ThomasPartey,BukayoSaka,GabrielMartinelli,MartinØdegaard,AlexandreLacazette,LukaszFabianski,CraigDawson,ArthurMasuaku,IssaDiop,VladimírCoufal,TomásSoucek,DeclanRice,ManuelLanzini,PabloFornals,JarrodBowen,MichailAntonio
429,2022-01-19,Brentford,Manchester United,JonasLössl,PontusJansson,MadsBechSørensen,EthanPinnock,VitalyJanelt,SergiCanós,MathiasJensen,ChristianNørgaard,MadsRoerslev,IvanToney,BryanMbeumo,DaviddeGea,RaphaëlVarane,VictorLindelöf,DiogoDalot,AlexTelles,BrunoFernandes,AnthonyElanga,MasonGreenwood,Fred,ScottMcTominay,CristianoRonaldo
430,2021-12-15,Brighton & Hove Albion,Wolverhampton Wanderers,RobertSánchez,JoëlVeltman,TariqLamptey,MarcCucurella,DanBurn,YvesBissouma,JakubModer,EnockMwepu,SollyMarch,AaronConnolly,LeandroTrossard,JoséSá,RomainSaïss,MaximilianKilman,ConorCoady,NélsonSemedo,RúbenNeves,JoãoMoutinho,Marçal,HwangHee-Chan,Trincão,DanielPodence
431,2022-02-05,Burnley,Watford,NickPope,BenMee,JamesTarkowski,ConnorRoberts,ErikPieters,DaleStephens,AshleyWestwood,DwightMcNeil,AaronLennon,WoutWeghorst,MaxwelCornet,BenFoster,CraigCathcart,Samir,HassaneKamara,KikoFemenía,KenSema,EdoKayembe,JurajKucka,MoussaSissoko,JoshuaKing,JoãoPedro
432,2021-12-15,Crystal Palace,Southampton,JackButland,JamesTomkins,JoelWard,MarcGuéhi,TyrickMitchell,CheikhouKouyaté,ConorGallagher,WillHughes,WilfriedZaha,OdsonneÉdouard,JordanAyew,WillyCaballero,TinoLivramento,KyleWalker-Peters,Lyanco,MohammedSalisu,WilliamSmallbone,JamesWard-Prowse,OriolRomeu,NathanRedmond,ArmandoBroja,NathanTella
433,2022-01-19,Leicester City,Tottenham Hotspur,KasperSchmeichel,ÇaglarSöyüncü,HamzaChoudhury,JannikVestergaard,JamesMaddison,LukeThomas,YouriTielemans,MarcAlbrighton,KiernanDewsbury-Hall,AdemolaLookman,PatsonDaka,HugoLloris,DavinsonSánchez,BenDavies,JaphetTanganga,Pierre-EmileHøjbjerg,OliverSkipp,HarryWinks,SergioReguilón,EmersonRoyal,LucasMoura,HarryKane
434,2021-12-14,Norwich City,Aston Villa,TimKrul,OzanKabak,MaxAarons,BenGibson,BrandonWilliams,KennyMcLean,BillyGilmour,JacobSørensen,ToddCantwell,PrzemyslawPlacheta,TeemuPukki,EmilianoMartínez,EzriKonsa,TyroneMings,MattyCash,MattTargett,JacobRamsey,DouglasLuiz,JohnMcGinn,EmilianoBuendía,OllieWatkins,AshleyYoung
435,2021-12-16,Chelsea,Everton,ÉdouardMendy,AntonioRüdiger,CésarAzpilicueta,ThiagoSilva,Jorginho,RubenLoftus-Cheek,ReeceJames,MarcosAlonso,MasonMount,ChristianPulisic,HakimZiyech,JordanPickford,BenGodfrey,MichaelKeane,JonjoeKenny,MasonHolgate,JarradBranthwaite,AbdoulayeDoucouré,AnthonyGordon,AndréGomes,AlexIwobi,EllisSimms
436,2021-12-16,Liverpool,Newcastle United,Alisson,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,IbrahimaKonaté,AlexOxlade-Chamberlain,JordanHenderson,Thiago,MohamedSalah,DiogoJota,SadioMané,MartinDúbravka,JavierManquillo,FabianSchär,JamaalLascelles,JamalLewis,Joelinton,IsaacHayden,RyanFraser,JacobMurphy,JonjoShelvey,AllanSaint-Maximin
437,2021-12-14,Manchester City,Leeds United,Ederson,AymericLaporte,OleksandrZinchenko,RúbenDias,JohnStones,RiyadMahrez,JackGrealish,Rodri,BernardoSilva,KevinDeBruyne,PhilFoden,IllanMeslier,JuniorFirpo,JamieShackleton,DiegoLlorente,LukeAyling,TylerRoberts,StuartDallas,AdamForshaw,Raphinha,JackHarrison,DanJames
438,2022-05-19,Aston Villa,Burnley,EmilianoMartínez,LucasDigne,CalumChambers,MattyCash,TyroneMings,JohnMcGinn,EmilianoBuendía,CarneyChukwuemeka,DouglasLuiz,JacobRamsey,OllieWatkins,NickPope,ConnorRoberts,JamesTarkowski,CharlieTaylor,KevinLong,NathanCollins,JackCork,DwightMcNeil,JoshBrownhill,AshleyBarnes,MaxwelCornet
439,2022-04-20,Everton,Leicester City,JordanPickford,BenGodfrey,YerryMina,SéamusColeman,VitaliiMykolenko,FabianDelph,AlexIwobi,Allan,DemaraiGray,Richarlison,AnthonyGordon,KasperSchmeichel,RicardoPereira,JonnyEvans,TimothyCastagne,WesleyFofana,NampalysMendy,JamesMaddison,HarveyBarnes,YouriTielemans,KiernanDewsbury-Hall,KelechiIheanacho
440,2021-12-18,Leeds United,Arsenal,IllanMeslier,RobinKoch,StuartDallas,CodyDrameh,LukeAyling,MateuszKlich,TylerRoberts,Raphinha,AdamForshaw,JackHarrison,JoeGelhardt,AaronRamsdale,BenWhite,KieranTierney,GabrielMagalhães,TakehiroTomiyasu,GranitXhaka,MartinØdegaard,BukayoSaka,GabrielMartinelli,ThomasPartey,AlexandreLacazette
441,2022-02-15,Manchester United,Brighton & Hove Albion,DaviddeGea,VictorLindelöf,LukeShaw,DiogoDalot,HarryMaguire,Fred,BrunoFernandes,JadonSancho,AnthonyElanga,ScottMcTominay,CristianoRonaldo,RobertSánchez,MarcCucurella,LewisDunk,AdamWebster,JoëlVeltman,AlexisMacAllister,JakubModer,YvesBissouma,PascalGroß,NealMaupay,LeandroTrossard
442,2021-12-19,Newcastle United,Manchester City,MartinDúbravka,MattRitchie,CiaranClark,JamaalLascelles,JacobMurphy,Joelinton,IsaacHayden,JoeWillock,RyanFraser,MiguelAlmirón,CallumWilson,Ederson,AymericLaporte,RúbenDias,OleksandrZinchenko,JoãoCancelo,RaheemSterling,KevinDeBruyne,BernardoSilva,RiyadMahrez,Rodri,GabrielJesus
443,2022-01-11,Southampton,Brentford,FraserForster,JanBednarek,MohammedSalisu,Lyanco,RomainPerraud,IbrahimaDiallo,JamesWard-Prowse,OriolRomeu,NathanTella,NathanRedmond,ArmandoBroja,ÁlvaroFernández,PontusJansson,KristofferAjer,EthanPinnock,MadsRoerslev,ChristianNørgaard,SergiCanós,ShandonBaptiste,VitalyJanelt,BryanMbeumo,IvanToney
444,2021-12-19,Tottenham Hotspur,Liverpool,HugoLloris,RyanSessegnon,DavinsonSánchez,BenDavies,EmersonRoyal,EricDier,HarryWinks,DeleAlli,TanguyNdombélé,SonHeung-Min,HarryKane,Alisson,TrentAlexander-Arnold,JoëlMatip,AndrewRobertson,IbrahimaKonaté,TylerMorton,NabyKeïta,JamesMilner,MohamedSalah,DiogoJota,SadioMané
445,2022-02-23,Watford,Crystal Palace,BenFoster,Samir,CraigCathcart,HassaneKamara,KikoFemenía,ImrânLouza,MoussaSissoko,TomCleverley,EmmanuelDennis,IsmaïlaSarr,JoshuaKing,JackButland,TyrickMitchell,NathanielClyne,MarcGuéhi,JoachimAndersen,ConorGallagher,WillHughes,CheikhouKouyaté,MichaelOlise,Jean-PhilippeMateta,WilfriedZaha
446,2022-01-12,West Ham United,Norwich City,LukaszFabianski,CraigDawson,IssaDiop,VladimírCoufal,AaronCresswell,DeclanRice,NikolaVlasic,ManuelLanzini,PabloFornals,JarrodBowen,MichailAntonio,TimKrul,MaxAarons,BrandonWilliams,BenGibson,GrantHanley,PrzemyslawPlacheta,KennyMcLean,PierreLees-Melou,AdamIdah,MilotRashica,TeemuPukki
447,2021-12-19,Wolverhampton Wanderers,Chelsea,JoséSá,RomainSaïss,ConorCoady,MaximilianKilman,LeanderDendoncker,Ki-JanaHoever,JoãoMoutinho,RúbenNeves,Marçal,RaúlJiménez,DanielPodence,ÉdouardMendy,AntonioRüdiger,CésarAzpilicueta,ThiagoSilva,TrevohChalobah,N'GoloKanté,ReeceJames,MarcosAlonso,MasonMount,ChristianPulisic,HakimZiyech
