,date,team,opponent,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
338,2022-04-23,Manchester City,Watford,Ederson,OleksandrZinchenko,AymericLaporte,RúbenDias,JoãoCancelo,Fernandinho,GabrielJesus,Rodri,KevinDeBruyne,RaheemSterling,JackGrealish,BenFoster,JeremyNgakia,HassaneKamara,Samir,ChristianKabasele,ImrânLouza,TomCleverley,MoussaSissoko,IsmaïlaSarr,EmmanuelDennis,JoshuaKing
339,2022-04-23,Norwich City,Newcastle United,TimKrul,ChristophZimmermann,DimitrisGiannoulis,GrantHanley,SamByram,MilotRashica,MathiasNormann,PierreLees-Melou,KennyMcLean,KieranDowell,TeemuPukki,MartinDúbravka,JamaalLascelles,MattTargett,EmilKrafth,DanBurn,BrunoGuimarães,JoeWillock,SeanLongstaff,JacobMurphy,AllanSaint-Maximin,Joelinton
340,2022-04-30,Aston Villa,Norwich City,EmilianoMartínez,LucasDigne,CalumChambers,MattyCash,TyroneMings,JohnMcGinn,PhilippeCoutinho,LeonBailey,TimIroegbunam,JacobRamsey,OllieWatkins,TimKrul,SamByram,BrandonWilliams,GrantHanley,MaxAarons,MilotRashica,BillyGilmour,MathiasNormann,PierreLees-Melou,KieranDowell,TeemuPukki
341,2022-05-01,Everton,Chelsea,JordanPickford,VitaliiMykolenko,YerryMina,MasonHolgate,AlexIwobi,SéamusColeman,AnthonyGordon,FabianDelph,DemaraiGray,AbdoulayeDoucouré,Richarlison,ÉdouardMendy,AntonioRüdiger,CésarAzpilicueta,ThiagoSilva,Jorginho,MarcosAlonso,ReeceJames,RubenLoftus-Cheek,TimoWerner,MasonMount,KaiHavertz
342,2022-04-30,Leeds United,Manchester City,IllanMeslier,PascalStruijk,LukeAyling,JuniorFirpo,StuartDallas,RobinKoch,Raphinha,MateuszKlich,JackHarrison,KalvinPhillips,Rodrigo,Ederson,NathanAké,RúbenDias,JoãoCancelo,AymericLaporte,IlkayGündogan,RaheemSterling,JackGrealish,Rodri,PhilFoden,GabrielJesus
343,2022-05-02,Manchester United,Brentford,DaviddeGea,RaphaëlVarane,AlexTelles,VictorLindelöf,DiogoDalot,BrunoFernandes,NemanjaMatic,ScottMcTominay,AnthonyElanga,JuanMata,CristianoRonaldo,DavidRaya,KristofferAjer,MadsRoerslev,PontusJansson,MadsBechSørensen,RicoHenry,ChristianEriksen,ChristianNørgaard,VitalyJanelt,IvanToney,BryanMbeumo
344,2022-04-30,Newcastle United,Liverpool,MartinDúbravka,DanBurn,EmilKrafth,FabianSchär,MattTargett,JonjoShelvey,JoeWillock,BrunoGuimarães,AllanSaint-Maximin,MiguelAlmirón,Joelinton,Alisson,VirgilvanDijk,JoëlMatip,JoeGomez,AndrewRobertson,JordanHenderson,NabyKeïta,JamesMilner,SadioMané,DiogoJota,LuisDíaz
345,2022-04-30,Southampton,Crystal Palace,FraserForster,MohammedSalisu,JanBednarek,RomainPerraud,KyleWalker-Peters,JamesWard-Prowse,NathanRedmond,NathanTella,OriolRomeu,ShaneLong,ChéAdams,VicenteGuaita,NathanielClyne,JoelWard,JoachimAndersen,MarcGuéhi,JamesMcArthur,ConorGallagher,JeffreySchlupp,EberechiEze,Jean-PhilippeMateta,JordanAyew
346,2022-05-01,Tottenham Hotspur,Leicester City,HugoLloris,BenDavies,CristianRomero,EricDier,RyanSessegnon,RodrigoBentancur,EmersonRoyal,Pierre-EmileHøjbjerg,HarryKane,LucasMoura,SonHeung-Min,KasperSchmeichel,ÇaglarSöyüncü,TimothyCastagne,DanielAmartey,LukeThomas,BoubakarySoumaré,MarcAlbrighton,AyozePérez,NampalysMendy,KelechiIheanacho,PatsonDaka
347,2022-04-30,Watford,Burnley,BenFoster,ChristianKabasele,Samir,KikoFemenía,HassaneKamara,JurajKucka,ImrânLouza,MoussaSissoko,JoãoPedro,EmmanuelDennis,IsmaïlaSarr,NickPope,CharlieTaylor,JamesTarkowski,ConnorRoberts,NathanCollins,AaronLennon,JoshBrownhill,DwightMcNeil,JackCork,MatejVydra,WoutWeghorst
348,2022-05-01,West Ham United,Arsenal,LukaszFabianski,KurtZouma,VladimírCoufal,AaronCresswell,RyanFredericks,ManuelLanzini,SaïdBenrahma,MarkNoble,PabloFornals,DeclanRice,JarrodBowen,AaronRamsdale,NunoTavares,GabrielMagalhães,RobHolding,TakehiroTomiyasu,GabrielMartinelli,MartinØdegaard,MohamedElneny,GranitXhaka,BukayoSaka,EddieNketiah
349,2022-04-30,Wolverhampton Wanderers,Brighton & Hove Albion,JoséSá,WillyBoly,ConorCoady,RomainSaïss,RayanAït-Nouri,RúbenNeves,LeanderDendoncker,JoãoMoutinho,NélsonSemedo,HwangHee-Chan,FábioSilva,RobertSánchez,MarcCucurella,JoëlVeltman,LewisDunk,SollyMarch,LeandroTrossard,YvesBissouma,MoisésCaicedo,DannyWelbeck,EnockMwepu,AlexisMacAllister
350,2022-05-08,Arsenal,Leeds United,AaronRamsdale,CédricSoares,RobHolding,TakehiroTomiyasu,GabrielMagalhães,BukayoSaka,GranitXhaka,MartinØdegaard,MohamedElneny,GabrielMartinelli,EddieNketiah,IllanMeslier,JuniorFirpo,RobinKoch,DiegoLlorente,LukeAyling,Raphinha,JackHarrison,MateuszKlich,KalvinPhillips,DanJames,JoeGelhardt
351,2022-05-07,Brentford,Southampton,DavidRaya,RicoHenry,MadsBechSørensen,PontusJansson,KristofferAjer,ChristianEriksen,ChristianNørgaard,MathiasJensen,YoaneWissa,BryanMbeumo,IvanToney,FraserForster,KyleWalker-Peters,RomainPerraud,MohammedSalisu,JanBednarek,JamesWard-Prowse,StuartArmstrong,IbrahimaDiallo,NathanRedmond,AdamArmstrong,ArmandoBroja
352,2022-05-07,Brighton & Hove Albion,Manchester United,RobertSánchez,JoëlVeltman,MarcCucurella,LewisDunk,MoisésCaicedo,LeandroTrossard,SollyMarch,YvesBissouma,PascalGroß,AlexisMacAllister,DannyWelbeck,DaviddeGea,AlexTelles,RaphaëlVarane,DiogoDalot,VictorLindelöf,BrunoFernandes,ScottMcTominay,NemanjaMatic,JuanMata,AnthonyElanga,CristianoRonaldo
353,2022-05-07,Burnley,Aston Villa,NickPope,ConnorRoberts,JamesTarkowski,NathanCollins,CharlieTaylor,AaronLennon,JackCork,JoshBrownhill,DwightMcNeil,WoutWeghorst,AshleyBarnes,EmilianoMartínez,LucasDigne,MattyCash,TyroneMings,EzriKonsa,CalumChambers,EmilianoBuendía,JohnMcGinn,DouglasLuiz,DannyIngs,OllieWatkins
354,2022-05-07,Chelsea,Wolverhampton Wanderers,ÉdouardMendy,ThiagoSilva,AntonioRüdiger,CésarAzpilicueta,MateoKovacic,ReeceJames,MarcosAlonso,RubenLoftus-Cheek,TimoWerner,RomeluLukaku,ChristianPulisic,JoséSá,ConorCoady,RomainSaïss,WillyBoly,RayanAït-Nouri,Jonny,JoãoMoutinho,LeanderDendoncker,RúbenNeves,RaúlJiménez,PedroNeto
355,2022-05-07,Crystal Palace,Watford,JackButland,JoachimAndersen,MarcGuéhi,JoelWard,NathanielClyne,EberechiEze,ConorGallagher,WillHughes,WilfriedZaha,MichaelOlise,OdsonneÉdouard,BenFoster,KikoFemenía,Samir,HassaneKamara,CraigCathcart,MoussaSissoko,EdoKayembe,TomCleverley,EmmanuelDennis,IsmaïlaSarr,JoshuaKing
356,2022-05-08,Leicester City,Everton,KasperSchmeichel,JonnyEvans,DanielAmartey,WesleyFofana,KiernanDewsbury-Hall,YouriTielemans,TimothyCastagne,NampalysMendy,AyozePérez,PatsonDaka,KelechiIheanacho,JordanPickford,AlexIwobi,VitaliiMykolenko,YerryMina,MasonHolgate,SéamusColeman,FabianDelph,DemaraiGray,AnthonyGordon,AbdoulayeDoucouré,Richarlison
357,2022-05-07,Liverpool,Tottenham Hotspur,Alisson,TrentAlexander-Arnold,AndrewRobertson,VirgilvanDijk,IbrahimaKonaté,Fabinho,Thiago,JordanHenderson,MohamedSalah,SadioMané,LuisDíaz,HugoLloris,EricDier,CristianRomero,BenDavies,EmersonRoyal,RodrigoBentancur,RyanSessegnon,Pierre-EmileHøjbjerg,SonHeung-Min,HarryKane,DejanKulusevski
358,2022-05-08,Manchester City,Newcastle United,Ederson,AymericLaporte,RúbenDias,JoãoCancelo,OleksandrZinchenko,KevinDeBruyne,IlkayGündogan,Rodri,RaheemSterling,JackGrealish,GabrielJesus,MartinDúbravka,EmilKrafth,MattTargett,DanBurn,JamaalLascelles,Joelinton,SeanLongstaff,BrunoGuimarães,MiguelAlmirón,AllanSaint-Maximin,ChrisWood
359,2022-05-08,Norwich City,West Ham United,TimKrul,SamByram,BrandonWilliams,GrantHanley,MaxAarons,MilotRashica,JacobSørensen,BillyGilmour,PierreLees-Melou,KieranDowell,TeemuPukki,LukaszFabianski,KurtZouma,VladimírCoufal,AaronCresswell,CraigDawson,ManuelLanzini,SaïdBenrahma,DeclanRice,PabloFornals,JarrodBowen,MichailAntonio
360,2022-05-15,Aston Villa,Crystal Palace,EmilianoMartínez,LucasDigne,EzriKonsa,MattyCash,TyroneMings,JohnMcGinn,PhilippeCoutinho,DouglasLuiz,MarvelousNakamba,DannyIngs,OllieWatkins,JackButland,MarcGuéhi,TyrickMitchell,JoachimAndersen,CheikhouKouyaté,NathanielClyne,ConorGallagher,LukaMilivojevic,EberechiEze,Jean-PhilippeMateta,WilfriedZaha
361,2022-05-15,Everton,Brentford,JordanPickford,JarradBranthwaite,MasonHolgate,SéamusColeman,VitaliiMykolenko,AbdoulayeDoucouré,AndréGomes,AlexIwobi,DominicCalvert-Lewin,Richarlison,AnthonyGordon,DavidRaya,PontusJansson,MadsBechSørensen,RicoHenry,KristofferAjer,ChristianEriksen,MathiasJensen,ChristianNørgaard,IvanToney,YoaneWissa,BryanMbeumo
362,2022-05-15,Leeds United,Brighton & Hove Albion,IllanMeslier,RobinKoch,JuniorFirpo,DiegoLlorente,LiamCooper,Rodrigo,JackHarrison,MateuszKlich,KalvinPhillips,Raphinha,JoeGelhardt,RobertSánchez,LewisDunk,MarcCucurella,JoëlVeltman,LeandroTrossard,MoisésCaicedo,YvesBissouma,SollyMarch,PascalGroß,DannyWelbeck,AlexisMacAllister
363,2022-04-28,Manchester United,Chelsea,DaviddeGea,RaphaëlVarane,VictorLindelöf,DiogoDalot,AlexTelles,BrunoFernandes,AnthonyElanga,MarcusRashford,ScottMcTominay,NemanjaMatic,CristianoRonaldo,ÉdouardMendy,CésarAzpilicueta,ThiagoSilva,AntonioRüdiger,Jorginho,ReeceJames,MarcosAlonso,N'GoloKanté,MasonMount,TimoWerner,KaiHavertz
364,2022-05-16,Newcastle United,Arsenal,MartinDúbravka,FabianSchär,MattTargett,EmilKrafth,DanBurn,SeanLongstaff,Joelinton,BrunoGuimarães,AllanSaint-Maximin,MiguelAlmirón,CallumWilson,AaronRamsdale,TakehiroTomiyasu,GabrielMagalhães,BenWhite,NunoTavares,MartinØdegaard,GranitXhaka,EmileSmithRowe,MohamedElneny,BukayoSaka,EddieNketiah
365,2022-05-17,Southampton,Liverpool,AlexMcCarthy,NathanRedmond,Lyanco,MohammedSalisu,JackStephens,KyleWalker-Peters,IbrahimaDiallo,MohamedElyounoussi,JamesWard-Prowse,NathanTella,ArmandoBroja,Alisson,IbrahimaKonaté,JoeGomez,KonstantinosTsimikas,JoëlMatip,HarveyElliott,CurtisJones,JamesMilner,DiogoJota,TakumiMinamino,RobertoFirmino
366,2022-05-15,Tottenham Hotspur,Burnley,HugoLloris,DavinsonSánchez,BenDavies,EricDier,RodrigoBentancur,Pierre-EmileHøjbjerg,RyanSessegnon,EmersonRoyal,SonHeung-Min,LucasMoura,HarryKane,NickPope,MatthewLowton,CharlieTaylor,KevinLong,ConnorRoberts,NathanCollins,DwightMcNeil,JoshBrownhill,JackCork,AshleyBarnes,MaxwelCornet
367,2022-05-15,Watford,Leicester City,BenFoster,ChristianKabasele,AdamMasina,JeremyNgakia,CraigCathcart,EdoKayembe,MoussaSissoko,DanGosling,JoãoPedro,SamuelKalu,KenSema,DannyWard,JonnyEvans,JamesJustin,TimothyCastagne,WesleyFofana,KiernanDewsbury-Hall,YouriTielemans,NampalysMendy,HarveyBarnes,JamesMaddison,JamieVardy
368,2022-05-15,West Ham United,Manchester City,LukaszFabianski,AaronCresswell,VladimírCoufal,CraigDawson,KurtZouma,ManuelLanzini,JarrodBowen,PabloFornals,TomásSoucek,DeclanRice,MichailAntonio,Ederson,JoãoCancelo,AymericLaporte,Fernandinho,OleksandrZinchenko,KevinDeBruyne,Rodri,BernardoSilva,JackGrealish,GabrielJesus,RiyadMahrez
369,2022-05-15,Wolverhampton Wanderers,Norwich City,JohnRuddy,WillyBoly,ConorCoady,Toti,JoãoMoutinho,RúbenNeves,Jonny,RayanAït-Nouri,HwangHee-Chan,RaúlJiménez,PedroNeto,AngusGunn,GrantHanley,BenGibson,SamByram,DimitrisGiannoulis,MaxAarons,MathiasNormann,BillyGilmour,PierreLees-Melou,KieranDowell,TeemuPukki
